date,filter_level,entry_time,exit_time,direction,tp_points,sl_points,success_rate,occurrences,risk_reward,exit_type
2025-04-22,Strict,8:31AM CT,9:00AM CT,bullish,21.679816,35.427992,70.58823529411765,0,0.611138853005092,NO_TRADE_DATA
2025-04-22,Strict,9:30AM CT,11:30AM CT,bearish,26.4388,25.381248,70.0,0,1.029875141361023,SL
2025-04-23,Strict,8:31AM CT,9:00AM CT,bullish,22.041025999999995,36.018262,70.58823529411765,0,0.611138853005092,NO_TRADE_DATA
2025-04-23,Strict,11:30AM CT,12:30PM CT,bullish,24.191370000000003,53.22101399999999,78.57142857142857,0,0.45835253320299557,TIME
2025-04-23,Strict,11:30AM CT,1:30PM CT,bullish,44.619637999999995,53.7586,71.42857142857143,0,0.8358371810723138,TIME
2025-04-23,Strict,10:00AM CT,10:30AM CT,bearish,30.642401999999993,20.428268,71.42857142857143,0,1.5072485502725834,TIME
2025-04-23,Strict,8:45AM CT,9:15AM CT,bearish,21.503439999999998,43.54446600000001,71.42857142857143,0,0.4967527417827772,NO_TRADE_DATA
2025-04-23,Strict,9:30AM CT,10:30AM CT,bearish,37.63101999999999,27.416886,71.42857142857143,0,1.382726575708196,SL
2025-04-23,Strict,11:30AM CT,12:30PM CT,bullish,24.191370000000003,53.22101399999999,78.57142857142857,0,0.45835253320299557,TIME
2025-04-23,Strict,11:30AM CT,1:30PM CT,bullish,44.619637999999995,53.7586,71.42857142857143,0,0.8358371810723138,TIME
2025-04-23,Strict,10:00AM CT,10:30AM CT,bearish,30.642401999999993,20.428268,71.42857142857143,0,1.5072485502725834,TIME
2025-04-23,Strict,8:45AM CT,9:15AM CT,bearish,21.503439999999998,43.54446600000001,71.42857142857143,0,0.4967527417827772,NO_TRADE_DATA
2025-04-23,Strict,9:30AM CT,10:30AM CT,bearish,37.63101999999999,27.416886,71.42857142857143,0,1.382726575708196,SL
2025-04-23,Strict,8:31AM CT,9:30AM CT,bearish,27.416886,45.15722399999999,70.0,0,0.6087835924606244,TIME
2025-04-23,Strict,11:30AM CT,12:30PM CT,bullish,54.29618599999999,12.902063999999998,80.0,0,4.255972472001038,SL
2025-04-23,Strict,12:30PM CT,1:30PM CT,bullish,40.318949999999994,31.179987999999994,80.0,0,1.2801652021740426,TIME
2025-04-23,Strict,10:30AM CT,12:30PM CT,bullish,66.660664,23.653784,70.0,0,2.784247288512026,SL
2025-04-23,Strict,11:30AM CT,1:30PM CT,bullish,94.615136,40.856536,80.0,0,2.313844243395448,SL
2025-04-23,Strict,12:30PM CT,2:30PM CT,bullish,42.469294000000005,23.653784,70.0,0,1.804263301453728,TIME
2025-04-23,Strict,8:31AM CT,8:45AM CT,bearish,27.954471999999996,30.104816000000003,70.0,0,0.9362398898180463,NO_TRADE_DATA
2025-04-23,Strict,8:31AM CT,9:00AM CT,bullish,25.266541999999994,29.567230000000002,80.0,0,0.8463063949366219,NO_TRADE_DATA
2025-04-23,Strict,11:30AM CT,1:30PM CT,bullish,25.804127999999995,11.826892,80.0,0,2.2216005222275474,SL
2025-04-23,Strict,12:30PM CT,2:30PM CT,bullish,30.642401999999993,3.7631020000000004,80.0,0,7.960227749002089,TP
2025-04-23,Strict,12:30PM CT,3:00PM CT,bullish,30.642401999999993,13.43965,73.33333333333333,0,2.3245049668643722,TP
2025-04-23,Strict,11:30AM CT,1:30PM CT,bullish,53.22101399999999,49.995498000000005,72.22222222222221,0,1.060839385356848,TIME
2025-04-23,Strict,10:30AM CT,11:30AM CT,bearish,23.116197999999997,17.202752,70.83333333333334,0,1.3230382350429424,TP
2025-04-23,Strict,8:31AM CT,9:00AM CT,bullish,23.653784,34.405504,75.0,0,0.6969766954604464,NO_TRADE_DATA
2025-04-23,Strict,8:45AM CT,9:15AM CT,bearish,24.191370000000003,25.804127999999995,70.83333333333334,0,0.9327957885348536,NO_TRADE_DATA
2025-04-23,Strict,8:31AM CT,9:00AM CT,bullish,25.804127999999995,44.619637999999995,87.5,0,0.5762589426117183,NO_TRADE_DATA
2025-04-23,Strict,8:45AM CT,9:15AM CT,bearish,25.804127999999995,21.503439999999998,81.25,0,1.1965946419923883,NO_TRADE_DATA
2025-04-23,Strict,8:31AM CT,9:30AM CT,bearish,39.243778,40.318949999999994,75.0,0,0.974344463150706,TIME
2025-04-24,Strict,9:30AM CT,11:30AM CT,bullish,29.617758000000006,11.518017,91.66666666666666,0,2.617646473159986,TP
2025-04-24,Strict,10:30AM CT,12:30PM CT,bullish,25.229942,46.072068,75.0,0,0.5537901944992537,TIME
2025-04-24,Strict,12:30PM CT,2:30PM CT,bullish,31.811666,17.551264000000003,75.0,0,1.819605604447206,TIME
2025-04-24,Strict,8:31AM CT,9:30AM CT,bullish,30.714712000000006,24.681465000000006,70.0,0,1.2529452716477965,TIME
2025-04-24,Strict,9:30AM CT,10:30AM CT,bullish,24.132988000000005,17.002787,70.0,0,1.4067544853162837,TP
2025-04-24,Strict,9:30AM CT,11:30AM CT,bullish,23.584511000000003,16.454310000000003,72.72727272727273,0,1.4177183766284818,TP
2025-04-24,Strict,10:30AM CT,12:30PM CT,bullish,26.326896,26.326896,81.81818181818183,0,1.0073390384251077,TIME
2025-04-24,Strict,11:30AM CT,1:30PM CT,bullish,21.93908,27.972327000000003,72.72727272727273,0,0.7866668247096997,TP
2025-04-24,Strict,9:30AM CT,11:30AM CT,bullish,23.036034,16.454310000000003,70.0,0,1.3970188287471585,TP
2025-04-24,Strict,10:30AM CT,12:30PM CT,bullish,26.875373,26.326896,80.0,0,1.021068203681409,TIME
2025-04-24,Strict,11:30AM CT,1:30PM CT,bullish,23.036034,27.972327000000003,70.0,0,0.8189974568002899,TP
2025-04-24,Strict,8:31AM CT,9:30AM CT,bullish,30.166235000000004,50.459884,70.0,0,0.6045925240859905,TIME
2025-04-24,Strict,1:30PM CT,2:30PM CT,bullish,22.487557,12.614971,72.72727272727273,0,1.773853044420887,TIME
2025-04-24,Strict,10:30AM CT,11:30AM CT,bullish,26.326896,20.842126,70.0,0,1.275435354127564,TIME
2025-04-24,Strict,9:30AM CT,11:30AM CT,bullish,30.166235000000004,47.717499000000004,70.0,0,0.6365697294892094,TP
2025-04-24,Strict,10:30AM CT,12:30PM CT,bullish,29.617758000000006,27.42385,70.0,0,1.085536208466696,TIME
2025-04-24,Strict,9:00AM CT,10:00AM CT,bearish,32.360143,42.781206000000005,70.0,0,0.7643303237844731,TIME
2025-04-24,Strict,8:31AM CT,9:30AM CT,bullish,30.714712000000006,24.681465000000006,70.0,0,1.2529452716477965,TIME
2025-04-24,Strict,9:30AM CT,10:30AM CT,bullish,24.132988000000005,17.002787,70.0,0,1.4067544853162837,TP
2025-04-24,Strict,11:30AM CT,1:30PM CT,bullish,54.299223,51.00836100000001,72.22222222222221,0,1.060839385356848,TIME
2025-04-24,Strict,9:00AM CT,9:30AM CT,bearish,23.584511000000003,9.324109000000002,83.33333333333334,0,2.510595973886684,TIME
2025-04-25,Moderate,12:30PM CT,3:00PM CT,bullish,23.205882,21.548319000000003,66.66666666666666,0,1.065069182539915,TP
2025-04-25,Moderate,9:30AM CT,11:30AM CT,bearish,27.62605,27.073529,61.53846153846154,0,1.0104944610227837,TP
2025-04-25,Moderate,12:30PM CT,2:30PM CT,bullish,23.205882,26.521008,62.71186440677966,0,0.873469851710733,TP
2025-04-25,Moderate,12:30PM CT,3:00PM CT,bullish,24.310924,29.836134,67.79661016949152,0,0.8185919646124492,TP
2025-04-25,Moderate,12:30PM CT,2:30PM CT,bullish,23.758403,25.968486999999996,62.96296296296296,0,0.8995108080964805,TP
2025-04-25,Moderate,12:30PM CT,3:00PM CT,bullish,27.073529,30.388655000000004,61.111111111111114,0,0.8885012690596064,TIME
2025-04-28,Strict,10:30AM CT,12:30PM CT,bearish,25.43225,16.58625,77.77777777777779,0,1.5405803732295749,TP
2025-04-28,Strict,12:30PM CT,3:00PM CT,bullish,23.773625,27.64375,72.22222222222221,0,0.8601376077873174,TP
2025-04-29,Moderate,12:30PM CT,3:00PM CT,bullish,22.799402999999998,31.696730999999996,68.75,0,0.7219766437539538,TP
2025-04-29,Moderate,12:30PM CT,3:00PM CT,bullish,25.023735000000002,27.248067,61.111111111111114,0,0.9222088568807599,TIME
2025-04-29,Moderate,9:30AM CT,11:30AM CT,bullish,25.023735000000002,20.018988,61.36363636363637,0,1.2563632221077845,TP
2025-04-29,Moderate,1:30PM CT,2:30PM CT,bullish,22.24332,3.8925810000000003,61.904761904761905,0,5.883553960955418,TP
2025-04-29,Moderate,12:30PM CT,2:30PM CT,bullish,33.36498,5.56083,61.904761904761905,0,6.002978448341307,SL
2025-04-29,Moderate,12:30PM CT,3:00PM CT,bullish,38.369727,9.453411000000001,61.904761904761905,0,4.0278026126440025,SL
2025-04-29,Moderate,9:30AM CT,11:30AM CT,bullish,22.799402999999998,10.009494,68.42105263157895,0,2.333284610083511,TP
2025-04-30,Strict,8:31AM CT,9:00AM CT,bullish,34.528172,21.162428000000002,76.47058823529412,0,1.621848040687307,NO_TRADE_DATA
2025-04-30,Strict,8:31AM CT,9:30AM CT,bearish,38.983419999999995,35.085078,82.35294117647058,0,1.1133225574701997,TIME
2025-04-30,Strict,10:30AM CT,12:30PM CT,bullish,24.503864000000004,28.959112,70.58823529411765,0,0.8587044439428507,TP
2025-04-30,Strict,11:30AM CT,1:30PM CT,bullish,36.198890000000006,17.820992,82.35294117647058,0,2.0496450958256203,TIME
2025-04-30,Strict,12:30PM CT,2:30PM CT,bullish,30.629830000000005,26.174581999999997,76.47058823529412,0,1.1896852221654288,TP
2025-04-30,Strict,8:31AM CT,9:00AM CT,bullish,28.959112,26.174581999999997,71.42857142857143,0,1.088353101924586,NO_TRADE_DATA
2025-04-30,Strict,10:30AM CT,12:30PM CT,bullish,24.503864000000004,28.959112,70.58823529411765,0,0.8587044439428507,TP
2025-04-30,Strict,11:30AM CT,1:30PM CT,bullish,36.198890000000006,17.820992,82.35294117647058,0,2.0496450958256203,TIME
2025-04-30,Strict,12:30PM CT,2:30PM CT,bullish,30.629830000000005,26.174581999999997,76.47058823529412,0,1.1896852221654288,TP
2025-04-30,Strict,8:31AM CT,9:00AM CT,bullish,27.8453,23.946958000000002,70.0,0,1.175713635140707,NO_TRADE_DATA
2025-05-01,Strict,8:31AM CT,9:30AM CT,bullish,22.41656,15.131178000000002,83.33333333333334,0,1.5119346379601122,TIME
2025-05-01,Strict,9:00AM CT,10:00AM CT,bearish,22.976974,34.745668,75.0,0,0.6561887644463914,TIME
2025-05-02,Strict,8:31AM CT,9:30AM CT,bullish,29.570684,34.688686999999994,90.0,0,0.8524889432781997,TIME
2025-05-02,Strict,9:00AM CT,10:00AM CT,bearish,23.884014,18.197344,90.0,0,1.3157008479407104,SL
2025-05-02,Strict,12:30PM CT,2:30PM CT,bearish,24.452681000000002,47.199361,73.68421052631578,0,0.5205054740078904,TIME
2025-05-02,Strict,12:30PM CT,3:00PM CT,bearish,24.452681000000002,60.278702,73.68421052631578,0,0.4046833120159838,TIME
2025-05-05,Moderate,10:30AM CT,12:30PM CT,bullish,26.556785999999995,12.995874,66.66666666666666,0,2.057062460319287,TIME
2025-05-05,Moderate,9:30AM CT,10:30AM CT,bullish,24.296634,10.735722,60.71428571428571,0,2.325175716763014,SL
2025-05-05,Moderate,9:30AM CT,11:30AM CT,bullish,24.861672000000002,19.211292,67.85714285714286,0,1.314005510289046,TIME
2025-05-05,Moderate,9:00AM CT,10:00AM CT,bullish,23.731596,15.821064000000003,60.71428571428571,0,1.5229050482361552,SL
2025-05-05,Moderate,9:30AM CT,11:30AM CT,bullish,25.426710000000003,20.341368,61.36363636363637,0,1.2563632221077845,TIME
2025-05-05,Moderate,12:30PM CT,2:30PM CT,bullish,23.731596,27.121823999999997,62.71186440677966,0,0.873469851710733,TIME
2025-05-05,Moderate,12:30PM CT,3:00PM CT,bullish,24.861672000000002,30.512052,67.79661016949152,0,0.8185919646124492,TIME
2025-05-05,Moderate,12:30PM CT,2:30PM CT,bullish,24.296634,26.556785999999995,62.96296296296296,0,0.8995108080964805,TIME
2025-05-05,Moderate,12:30PM CT,3:00PM CT,bullish,27.686862,31.077090000000005,61.111111111111114,0,0.8885012690596064,TIME
2025-05-06,Moderate,10:30AM CT,12:30PM CT,bullish,26.352476999999997,12.895893,66.66666666666666,0,2.057062460319287,TIME
2025-05-06,Moderate,10:30AM CT,12:30PM CT,bearish,23.549021999999997,15.699348000000002,61.53846153846154,0,1.4979356184424613,SL
2025-05-06,Moderate,8:31AM CT,9:30AM CT,bullish,25.231095000000003,24.109713,61.53846153846154,0,1.031483131164019,TIME
2025-05-06,Moderate,9:30AM CT,11:30AM CT,bullish,25.231095000000003,20.184876,61.36363636363637,0,1.2563632221077845,TP
2025-05-07,Moderate,12:30PM CT,2:30PM CT,bullish,24.777632,25.903888,60.0,0,0.9552496883335885,TP
2025-05-07,Moderate,9:30AM CT,11:30AM CT,bearish,24.214503999999998,34.913936,63.63636363636363,0,0.7001387268640544,TIME
2025-05-07,Moderate,10:30AM CT,12:30PM CT,bearish,28.156399999999998,15.204456,63.63636363636363,0,1.8656554062784472,TP
2025-05-07,Moderate,12:30PM CT,2:30PM CT,bullish,34.913936,26.467015999999994,63.63636363636363,0,1.3322228388229163,SL
2025-05-07,Moderate,12:30PM CT,3:00PM CT,bullish,32.661424,26.467015999999994,63.63636363636363,0,1.238060856674451,SL
2025-05-07,Moderate,8:31AM CT,9:00AM CT,bearish,22.52512,26.467015999999994,63.63636363636363,0,0.8527538711323738,NO_TRADE_DATA
2025-05-07,Moderate,9:30AM CT,10:30AM CT,bullish,22.52512,8.44692,63.63636363636363,0,2.745160079343616,TIME
2025-05-07,Moderate,8:31AM CT,9:30AM CT,bearish,24.777632,23.651376,64.28571428571429,0,1.03497249161202,TIME
2025-05-07,Moderate,10:30AM CT,11:30AM CT,bullish,27.593272,12.388816,66.66666666666666,0,2.1813627148583694,SL
2025-05-07,Moderate,12:30PM CT,2:30PM CT,bullish,25.340760000000003,18.020096,66.66666666666666,0,1.3956090956249378,TP
2025-05-07,Moderate,8:31AM CT,9:00AM CT,bearish,24.214503999999998,25.340760000000003,66.66666666666666,0,0.9424598908245403,NO_TRADE_DATA
2025-05-07,Moderate,9:00AM CT,10:00AM CT,bearish,23.651376,22.52512,66.66666666666666,0,1.0359320738368223,TIME
2025-05-07,Moderate,12:30PM CT,3:00PM CT,bullish,24.777632,9.010048,60.0,0,2.7906546797037457,TP
2025-05-08,Strict,12:30PM CT,2:30PM CT,bullish,31.15167,5.663939999999999,70.0,0,5.525738557790323,SL
